order_id,customer_id,postal_code,product_id,sales,quantity,discount,profit,category,subcategory,product_name,order_date,ship_date,ship_mode,customer_name,segment,country,city,state,region
CA-2020-130211,BD-11620,73505,OFF-ST-10000129,333.09,3,0,23.3163,Office Supplies,Storage,Fellowes Recycled Storage Drawers,10/22/2020,10/22/2020,Same Day,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,Central
CA-2020-130211,BD-11620,73505,FUR-TA-10003748,248.98,2,0,54.7756,Furniture,Tables,Bevis 36 x 72 Conference Tables,10/22/2020,10/22/2020,Same Day,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,Central
CA-2017-147235,CD-11920,10024,OFF-PA-10004948,24.9,5,0,11.703,Office Supplies,Paper,Xerox 190,3/24/2017,3/28/2017,Standard Class,Carlos Daly,Consumer,United States,New York City,New York,East
CA-2019-109365,XP-21865,90049,OFF-FA-10001561,15.26,7,0,5.0358,Office Supplies,Fasteners,Stockwell Push Pins,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-AP-10002998,43.32,2,0,14.2956,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-BI-10003981,43.584,12,0.2,15.7992,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-PA-10001725,116.28,3,0,56.9772,Office Supplies,Paper,Xerox 1892,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-BI-10002071,9.296,2,0.2,3.0212,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-PA-10000477,19.44,3,0,9.3312,Office Supplies,Paper,Xerox 1952,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2019-109365,XP-21865,90049,OFF-PA-10004359,314.55,3,0,150.984,Office Supplies,Paper,Multicolor Computer Printout Paper,11/3/2019,11/8/2019,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West
CA-2018-162621,CA-12055,77036,OFF-BI-10000962,16.27,5,0.8,-25.2185,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9/5/2018,9/11/2018,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,Central
CA-2018-162621,CA-12055,77036,OFF-SU-10003567,69.12,9,0.2,-14.688,Office Supplies,Supplies,Stiletto Hand Letter Openers,9/5/2018,9/11/2018,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,Central
CA-2018-162621,CA-12055,77036,OFF-BI-10003708,4.47,3,0.8,-7.8225,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",9/5/2018,9/11/2018,Standard Class,Cathy Armstrong,Home Office,United States,Houston,Texas,Central
CA-2020-105921,JM-15250,90032,FUR-TA-10001095,418.296,3,0.2,5.2287,Furniture,Tables,Chromcraft Round Conference Tables,8/14/2020,8/21/2020,Standard Class,Janet Martin,Consumer,United States,Los Angeles,California,West
CA-2017-150798,JK-15730,43229,TEC-CO-10001571,659.988,2,0.4,109.998,Technology,Copiers,Sharp 1540cs Digital Laser Copier,12/1/2017,12/3/2017,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,East
CA-2017-150798,JK-15730,43229,FUR-FU-10000221,8.128,2,0.2,1.4224,Furniture,Furnishings,"Master Caster Door Stop, Brown",12/1/2017,12/3/2017,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,East
CA-2017-150798,JK-15730,43229,OFF-PA-10001972,36.288,7,0.2,12.7008,Office Supplies,Paper,Xerox 214,12/1/2017,12/3/2017,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,East
CA-2017-150798,JK-15730,43229,FUR-CH-10000015,909.72,6,0.3,-51.984,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,12/1/2017,12/3/2017,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,East
CA-2020-112753,CC-12670,90032,FUR-BO-10004015,917.9235,9,0.15,75.5937,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",6/18/2020,6/23/2020,Standard Class,Craig Carreira,Consumer,United States,Los Angeles,California,West
CA-2020-112753,CC-12670,90032,OFF-PA-10002036,38.88,6,0,19.0512,Office Supplies,Paper,Xerox 1930,6/18/2020,6/23/2020,Standard Class,Craig Carreira,Consumer,United States,Los Angeles,California,West
CA-2020-155075,GW-14605,19140,OFF-BI-10003650,631.176,4,0.7,-462.8624,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,12/2/2020,12/9/2020,Standard Class,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,East
CA-2017-103401,GR-14560,94110,OFF-PA-10003309,12.96,2,0,6.2208,Office Supplies,Paper,Xerox 211,11/21/2017,11/26/2017,Standard Class,Georgia Rosenberg,Corporate,United States,San Francisco,California,West
CA-2019-124814,FM-14215,93309,OFF-PA-10002787,12.96,2,0,6.2208,Office Supplies,Paper,Xerox 227,4/10/2019,4/16/2019,Standard Class,Filia McAdams,Corporate,United States,Bakersfield,California,West
CA-2019-124814,FM-14215,93309,OFF-BI-10000174,23.2,5,0.2,8.12,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4/10/2019,4/16/2019,Standard Class,Filia McAdams,Corporate,United States,Bakersfield,California,West
CA-2017-116757,MS-17980,77095,OFF-PA-10002005,25.92,5,0.2,9.072,Office Supplies,Paper,Xerox 225,6/30/2017,7/4/2017,Standard Class,Michael Stewart,Corporate,United States,Houston,Texas,Central
CA-2017-116757,MS-17980,77095,OFF-FA-10002815,21.312,6,0.2,7.1928,Office Supplies,Fasteners,Staples,6/30/2017,7/4/2017,Standard Class,Michael Stewart,Corporate,United States,Houston,Texas,Central
US-2017-138247,BF-11170,90045,TEC-PH-10000213,173.656,7,0.2,17.3656,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
US-2017-138247,BF-11170,90045,OFF-AP-10000828,361.96,2,0,101.3488,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
US-2017-138247,BF-11170,90045,TEC-AC-10004708,62.85,3,0,13.1985,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
US-2017-138247,BF-11170,90045,TEC-PH-10001530,818.376,3,0.2,51.1485,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
US-2017-138247,BF-11170,90045,OFF-ST-10002301,20.34,1,0,0.2034,Office Supplies,Storage,Tennsco Commercial Shelving,12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
US-2017-138247,BF-11170,90045,FUR-FU-10002554,23.99,1,0,5.5177,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",12/24/2017,12/29/2017,Standard Class,Ben Ferrer,Home Office,United States,Los Angeles,California,West
CA-2020-167003,VS-21820,90036,FUR-TA-10001520,171.288,3,0.2,-6.4233,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",5/23/2020,5/29/2020,Standard Class,Vivek Sundaresam,Consumer,United States,Los Angeles,California,West
CA-2019-119935,KM-16225,65807,FUR-FU-10001085,37.3,2,0,17.158,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,11/10/2019,11/14/2019,Standard Class,Kalyca Meade,Corporate,United States,Springfield,Missouri,Central
CA-2019-119935,KM-16225,65807,OFF-BI-10001597,81.96,2,0,39.3408,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",11/10/2019,11/14/2019,Standard Class,Kalyca Meade,Corporate,United States,Springfield,Missouri,Central
CA-2019-118969,LP-17095,85023,OFF-BI-10002429,54.792,6,0.7,-40.1808,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",10/2/2019,10/3/2019,First Class,Liz Preis,Consumer,United States,Phoenix,Arizona,West
CA-2019-145240,BG-11740,77070,OFF-ST-10001590,10.784,1,0.2,0.8088,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",9/6/2019,9/8/2019,First Class,Bruce Geld,Consumer,United States,Houston,Texas,Central
CA-2019-120873,BW-11200,23666,FUR-CH-10000847,290.98,1,0,75.6548,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,10/27/2019,11/1/2019,Second Class,Ben Wallace,Consumer,United States,Hampton,Virginia,South
US-2020-111920,PS-18970,74133,OFF-AR-10003179,36.44,4,0,12.0252,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,10/22/2020,10/26/2020,Standard Class,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,Central
US-2019-128678,RB-19570,98105,OFF-PA-10000807,21.4,5,0,10.058,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",9/15/2019,9/20/2019,Standard Class,Rob Beeghly,Consumer,United States,Seattle,Washington,West
US-2019-128678,RB-19570,98105,OFF-BI-10002103,48.664,7,0.2,15.8158,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",9/15/2019,9/20/2019,Standard Class,Rob Beeghly,Consumer,United States,Seattle,Washington,West
CA-2019-101385,JW-16075,94109,OFF-AR-10004441,16.56,4,0,6.9552,Office Supplies,Art,BIC Brite Liner Highlighters,9/25/2019,10/1/2019,Standard Class,Julia West,Consumer,United States,San Francisco,California,West
CA-2020-107167,ND-18460,32216,OFF-ST-10003805,1347.52,8,0.2,84.22,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",6/10/2020,6/14/2020,Standard Class,Neil Ducich,Corporate,United States,Jacksonville,Florida,South
CA-2017-109491,LC-16930,47374,TEC-AC-10001284,62.31,3,0,22.4316,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,2/20/2017,2/26/2017,Standard Class,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central
CA-2017-109491,LC-16930,47374,FUR-FU-10000221,20.32,4,0,6.9088,Furniture,Furnishings,"Master Caster Door Stop, Brown",2/20/2017,2/26/2017,Standard Class,Linda Cazamias,Corporate,United States,Richmond,Indiana,Central
CA-2020-105445,BP-11095,80027,OFF-FA-10001229,9.432,3,0.2,3.0654,Office Supplies,Fasteners,Staples,2/20/2020,2/25/2020,Second Class,Bart Pistole,Corporate,United States,Louisville,Colorado,West
CA-2017-107454,RD-19720,10024,OFF-LA-10001569,34.86,7,0,16.0356,Office Supplies,Labels,Avery 499,11/2/2017,11/6/2017,Standard Class,Roger Demir,Consumer,United States,New York City,New York,East
CA-2017-107454,RD-19720,10024,FUR-FU-10004018,89.34,6,0,24.1218,Furniture,Furnishings,Tensor Computer Mounted Lamp,11/2/2017,11/6/2017,Standard Class,Roger Demir,Consumer,United States,New York City,New York,East
US-2020-105046,BE-11335,13440,TEC-PH-10004536,269.98,2,0,67.495,Technology,Phones,Avaya 5420 Digital phone,7/17/2020,7/23/2020,Standard Class,Bill Eplett,Home Office,United States,Rome,New York,East
US-2020-105046,BE-11335,13440,OFF-PA-10004353,99.9,5,0,47.952,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,7/17/2020,7/23/2020,Standard Class,Bill Eplett,Home Office,United States,Rome,New York,East
US-2020-105046,BE-11335,13440,FUR-FU-10004848,39.08,4,0,14.4596,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",7/17/2020,7/23/2020,Standard Class,Bill Eplett,Home Office,United States,Rome,New York,East
CA-2020-152856,RS-19765,43302,TEC-AC-10004864,116.832,4,0.2,33.5892,Technology,Accessories,Memorex Micro Travel Drive 32 GB,9/8/2020,9/10/2020,Second Class,Roland Schwarz,Corporate,United States,Marion,Ohio,East
CA-2019-134691,KC-16540,77041,OFF-BI-10002393,2.296,2,0.8,-3.9032,Office Supplies,Binders,Binder Posts,11/14/2019,11/18/2019,Standard Class,Kelly Collister,Consumer,United States,Houston,Texas,Central
CA-2019-118759,MB-17305,10009,FUR-CH-10002335,408.006,2,0.1,72.5344,Furniture,Chairs,Hon GuestStacker Chair,11/14/2019,11/17/2019,First Class,Maria Bertelson,Consumer,United States,New York City,New York,East
CA-2019-118759,MB-17305,10009,OFF-ST-10001590,40.44,3,0,10.5144,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",11/14/2019,11/17/2019,First Class,Maria Bertelson,Consumer,United States,New York City,New York,East
CA-2017-140403,TN-21040,95336,FUR-CH-10002774,122.352,3,0.2,13.7646,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",10/10/2017,10/10/2017,Same Day,Tanja Norvell,Home Office,United States,Manteca,California,West
CA-2017-140403,TN-21040,95336,OFF-EN-10001219,15.28,2,0,7.4872,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",10/10/2017,10/10/2017,Same Day,Tanja Norvell,Home Office,United States,Manteca,California,West
CA-2018-163104,MC-18130,90004,OFF-PA-10001947,11.96,2,0,5.8604,Office Supplies,Paper,Xerox 1974,3/19/2018,3/26/2018,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,West
CA-2020-138464,VF-21715,98115,FUR-FU-10003142,15.84,3,0,4.9104,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",7/8/2020,7/12/2020,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West
CA-2020-138464,VF-21715,98115,OFF-BI-10001543,86.376,3,0.2,30.2316,Office Supplies,Binders,GBC VeloBinder Manual Binding System,7/8/2020,7/12/2020,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West
CA-2020-138464,VF-21715,98115,OFF-AR-10003560,18.24,3,0,6.2016,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,7/8/2020,7/12/2020,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West
CA-2020-138464,VF-21715,98115,OFF-AR-10004757,13.12,4,0,4.3296,Office Supplies,Art,Crayola Colored Pencils,7/8/2020,7/12/2020,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West
CA-2018-104129,ES-14080,2908,TEC-PH-10003800,105.98,2,0,1.0598,Technology,Phones,i.Sound Portable Power - 8000 mAh,2/27/2018,3/2/2018,Standard Class,Erin Smith,Corporate,United States,Providence,Rhode Island,East
CA-2018-104129,ES-14080,2908,FUR-TA-10004152,493.92,7,0.3,-28.224,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",2/27/2018,3/2/2018,Standard Class,Erin Smith,Corporate,United States,Providence,Rhode Island,East
US-2020-132206,MK-17905,60653,OFF-BI-10000756,5.936,7,0.8,-8.904,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,6/16/2020,6/21/2020,Standard Class,Michael Kennedy,Corporate,United States,Chicago,Illinois,Central
CA-2020-113474,TM-21490,73120,OFF-EN-10004206,325.86,2,0,149.8956,Office Supplies,Envelopes,Multimedia Mailers,3/30/2020,3/31/2020,First Class,Tony Molinari,Consumer,United States,Oklahoma City,Oklahoma,Central
CA-2018-126557,RL-19615,60610,FUR-CH-10004477,383.607,9,0.3,-5.4801,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,TEC-PH-10003505,148.48,2,0.2,16.704,Technology,Phones,Geemarc AmpliPOWER60,7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,TEC-PH-10000526,537.544,7,0.2,53.7544,Technology,Phones,Vtech CS6719,7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,OFF-BI-10003314,1.928,2,0.8,-2.9884,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,OFF-AR-10003190,6.912,3,0.2,0.6912,Office Supplies,Art,Newell 32,7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,FUR-FU-10001861,7.76,1,0.6,-2.134,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
CA-2018-126557,RL-19615,60610,TEC-PH-10003963,659.168,4,0.2,49.4376,Technology,Phones,GE 2-Jack Phone Line Splitter,7/12/2018,7/17/2018,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central
US-2020-107636,NM-18520,6040,OFF-LA-10003388,5.76,2,0,2.8224,Office Supplies,Labels,Avery 5,4/30/2020,5/2/2020,First Class,Neoma Murray,Consumer,United States,Manchester,Connecticut,East
US-2017-165862,GK-14620,90049,FUR-TA-10002855,351.216,3,0.2,4.3902,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,7/13/2017,7/17/2017,Standard Class,Grace Kelly,Corporate,United States,Los Angeles,California,West
US-2017-106334,JF-15490,94122,FUR-CH-10004886,230.28,3,0.2,23.028,Furniture,Chairs,Bevis Steel Folding Chairs,12/27/2017,1/2/2018,Standard Class,Jeremy Farry,Consumer,United States,San Francisco,California,West
US-2017-106334,JF-15490,94122,OFF-PA-10003657,12.84,3,0,5.778,Office Supplies,Paper,Xerox 1927,12/27/2017,1/2/2018,Standard Class,Jeremy Farry,Consumer,United States,San Francisco,California,West
CA-2019-101448,EB-13930,54601,OFF-BI-10004738,56.82,3,0,28.41,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,2/27/2019,3/1/2019,Second Class,Eric Barreto,Consumer,United States,La Crosse,Wisconsin,Central
CA-2018-130218,SG-20470,29501,OFF-FA-10003112,31.56,4,0,14.202,Office Supplies,Fasteners,Staples,3/23/2018,3/26/2018,First Class,Sheri Gordon,Consumer,United States,Florence,South Carolina,South
CA-2018-130218,SG-20470,29501,OFF-ST-10002486,27.92,4,0,0.5584,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,3/23/2018,3/26/2018,First Class,Sheri Gordon,Consumer,United States,Florence,South Carolina,South
US-2020-117331,ND-18370,85301,OFF-BI-10003984,8.559,1,0.7,-6.5619,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',10/21/2020,10/28/2020,Standard Class,Natalie DeCherney,Consumer,United States,Glendale,Arizona,West
CA-2017-127383,CM-11815,79907,OFF-EN-10004773,49.568,2,0.2,17.9684,Office Supplies,Envelopes,Staple envelope,12/31/2017,1/5/2018,Standard Class,Candace McMahon,Corporate,United States,El Paso,Texas,Central
CA-2017-110219,EB-13870,78207,FUR-CH-10001146,127.869,3,0.3,-9.1335,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",5/5/2017,5/8/2017,First Class,Emily Burns,Consumer,United States,San Antonio,Texas,Central
CA-2018-118871,HM-14860,90049,OFF-EN-10003296,271.44,3,0,122.148,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,12/4/2018,12/9/2018,Second Class,Harry Marie,Corporate,United States,Los Angeles,California,West
CA-2018-118871,HM-14860,90049,TEC-PH-10000193,110.352,3,0.2,8.2764,Technology,Phones,Jensen SMPS-640 - speaker phone,12/4/2018,12/9/2018,Second Class,Harry Marie,Corporate,United States,Los Angeles,California,West
CA-2018-118871,HM-14860,90049,FUR-FU-10002111,36.4,5,0,13.832,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",12/4/2018,12/9/2018,Second Class,Harry Marie,Corporate,United States,Los Angeles,California,West
CA-2020-129490,SJ-20125,33023,FUR-CH-10003298,419.136,4,0.2,-57.6312,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",9/26/2020,9/30/2020,Standard Class,Sanjit Jacobs,Home Office,United States,Miramar,Florida,South
CA-2017-101175,DM-12955,85204,OFF-ST-10004950,100.704,6,0.2,-1.2588,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,12/9/2017,12/14/2017,Standard Class,Dario Medina,Corporate,United States,Mesa,Arizona,West
US-2020-149510,MC-17575,28314,OFF-AP-10002350,45.216,3,0.2,4.5216,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,12/3/2020,12/10/2020,Standard Class,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South
US-2020-149510,MC-17575,28314,OFF-BI-10004233,28.782,6,0.7,-21.1068,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",12/3/2020,12/10/2020,Standard Class,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South
US-2020-149510,MC-17575,28314,OFF-PA-10001892,24.448,4,0.2,8.8624,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12/3/2020,12/10/2020,Standard Class,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South
CA-2018-111990,DB-13660,77095,OFF-BI-10003291,10.476,6,0.8,-17.2854,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,11/8/2018,11/13/2018,Standard Class,Duane Benoit,Consumer,United States,Houston,Texas,Central
CA-2017-169460,NF-18595,95123,FUR-FU-10004017,76.14,3,0,26.649,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",4/19/2017,4/21/2017,Second Class,Nicole Fjeld,Home Office,United States,San Jose,California,West
US-2018-152128,NM-18445,67212,OFF-AR-10002445,21.24,3,0,8.0712,Office Supplies,Art,SANFORD Major Accent Highlighters,5/25/2018,5/27/2018,Second Class,Nathan Mautz,Home Office,United States,Wichita,Kansas,Central
US-2018-152128,NM-18445,67212,OFF-BI-10001718,127.96,2,0,60.1412,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,5/25/2018,5/27/2018,Second Class,Nathan Mautz,Home Office,United States,Wichita,Kansas,Central
CA-2020-126662,AB-10255,90036,TEC-CO-10004202,479.984,2,0.2,89.997,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,7/17/2020,7/21/2020,Standard Class,Alejandro Ballentine,Home Office,United States,Los Angeles,California,West
CA-2019-139395,MG-17650,49201,TEC-PH-10002103,657.93,7,0,184.2204,Technology,Phones,Jabra SPEAK 410,12/12/2019,12/18/2019,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central
CA-2019-139395,MG-17650,49201,FUR-FU-10003724,33.48,4,0,8.7048,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,12/12/2019,12/18/2019,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central
CA-2019-139395,MG-17650,49201,OFF-AR-10003732,13.9,5,0,3.614,Office Supplies,Art,Newell 333,12/12/2019,12/18/2019,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central
CA-2019-139395,MG-17650,49201,OFF-ST-10000885,26.86,2,0,6.715,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,12/12/2019,12/18/2019,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central
US-2017-121734,SE-20110,83501,OFF-BI-10004817,9.584,1,0.2,3.3544,Office Supplies,Binders,GBC Personal VeloBind Strips,4/11/2017,4/16/2017,Standard Class,Sanjit Engle,Consumer,United States,Lewiston,Idaho,West
CA-2018-110947,AG-10765,23666,OFF-BI-10001670,113.1,3,0,56.55,Office Supplies,Binders,Vinyl Sectional Post Binders,6/9/2018,6/15/2018,Standard Class,Anthony Garverick,Home Office,United States,Hampton,Virginia,South
US-2017-150126,AS-10045,10035,OFF-PA-10002709,65.78,11,0,32.2322,Office Supplies,Paper,Xerox 1956,7/27/2017,8/2/2017,Standard Class,Aaron Smayling,Corporate,United States,New York City,New York,East
CA-2018-164427,AR-10405,39401,TEC-AC-10004469,239.7,6,0,105.468,Technology,Accessories,Microsoft Sculpt Comfort Mouse,7/31/2018,8/6/2018,Standard Class,Allen Rosenblatt,Corporate,United States,Hattiesburg,Mississippi,South
CA-2019-120250,AP-10720,19140,FUR-FU-10003424,25.632,3,0.2,3.8448,Furniture,Furnishings,Nu-Dell Oak Frame,9/19/2019,9/22/2019,First Class,Anne Pryor,Home Office,United States,Philadelphia,Pennsylvania,East
CA-2019-121993,JB-16000,19140,OFF-LA-10003720,23.616,8,0.2,7.9704,Office Supplies,Labels,Avery 487,6/10/2019,6/12/2019,First Class,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,East
US-2019-100405,TS-21430,90045,OFF-AR-10000390,8.26,2,0,3.7996,Office Supplies,Art,Newell Chalk Holder,8/26/2019,8/28/2019,Second Class,Tom Stivers,Corporate,United States,Los Angeles,California,West
US-2020-163790,NL-18310,94526,OFF-EN-10001335,76.58,7,0,38.29,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
US-2020-163790,NL-18310,94526,OFF-AR-10003469,8.8,5,0,4.224,Office Supplies,Art,Nontoxic Chalk,11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
US-2020-163790,NL-18310,94526,OFF-BI-10003718,590.352,6,0.2,206.6232,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
US-2020-163790,NL-18310,94526,OFF-FA-10004838,5.58,3,0,0.1674,Office Supplies,Fasteners,"Super Bands, 12/Pack",11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
US-2020-163790,NL-18310,94526,FUR-FU-10002508,25.02,3,0,10.5084,Furniture,Furnishings,Document Clip Frames,11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
US-2020-163790,NL-18310,94526,OFF-ST-10001511,452.55,7,0,22.6275,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,11/2/2020,11/4/2020,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West
CA-2019-129868,MC-18130,90004,OFF-SU-10000952,17.76,2,0,4.9728,Office Supplies,Supplies,Fiskars Home & Office Scissors,12/26/2019,12/31/2019,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,West
CA-2019-129868,MC-18130,90004,TEC-PH-10002275,302.384,2,0.2,30.2384,Technology,Phones,Mitel 5320 IP Phone VoIP phone,12/26/2019,12/31/2019,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,West
